bbox_width,bbox_height,bbox_area,rel_bbox_width,rel_bbox_height,rel_bbox_area,bbox_aspect_ratio,log_bbox_area
1.698554276185144,1.0334233027225435,1.2727000699957598,0.9908132675491794,0.2217085683216195,0.20322146513592698,-0.14462751810396512,1.27884509705742
0.27233649823319234,1.0786606036379185,0.358452264321094,-0.10163976523465496,0.24977427974922184,-0.16598031392633092,-0.8487613924736133,0.9305590096979893
0.3375882919956999,0.8977113999764185,0.3139293663852003,-0.05165825393081943,0.13751143403881344,-0.1839600487694558,-0.7498640576111906,0.906081949974341
0.2536931285867616,0.3699428892970432,0.019059308015738845,-0.11592019703575092,-0.18992186594987728,-0.3030377752528781,-0.5116393375203082,0.7074132586541092
1.2324700350243754,3.5365539533732946,2.8937765687721018,0.6338024725217827,1.7746779339822678,0.8578627162599349,-1.0139303249700855,1.607134684266707
0.794350848333253,0.6866039957046683,0.4606112719232542,0.2982123251960297,0.006538114043337408,-0.12472532034598664,-0.3877692559475251,0.9828105655936189
1.074001393029714,1.5310336127916688,1.2212661550668318,0.5124188022124679,0.5304313940252426,0.18245084607834722,-0.6591906371140205,1.2642563288365494
-0.6039018751490524,-0.15782562138233205,-0.4648447856696018,-0.7728200598861612,-0.517355165938568,-0.4984533411150205,-0.864894850736583,-0.011724374221946273
0.19776301964746937,0.6564457950944184,0.12117401422691802,-0.1587614924390384,-0.012172360241730943,-0.26180067195595996,-0.7191305623891912,0.7848646313063972
-0.8089789412597905,-0.4895658280950822,-0.5642571070309407,-0.9299048096982155,-0.7231703830743168,-0.5385991371229532,-0.8273227880250724,-0.48109277107943776
0.8968893813886221,1.5611918134019187,1.0973551644930062,0.37675470010205697,0.5491418683103102,0.13241172333583934,-0.7377247052136898,1.227380221806055
0.39351840093499213,0.8826322996712934,0.3405988037557555,-0.008816958527531529,0.12815619689627925,-0.1731900981470065,-0.7144909661748091,0.9208782306850505
-0.5293283965633294,-0.03719281894133199,-0.4180625167936776,-0.7156983326817778,-0.4425132687982959,-0.4795612018171702,-0.8724398511182703,0.11805927414794863
-0.6598319840883446,-0.5649613296207072,-0.551099593909587,-0.8156613552894487,-0.7699465687869866,-0.5332857229454332,-0.4038098567080378,-0.389797627996194
-0.10985257951863782,0.7921576978405434,0.0030222044806208995,-0.3943886171571202,0.07202477404107532,-0.30951405785308833,-0.9484567607015273,0.6941594397659537
-0.7623705171437137,-0.09750922016183201,-0.5007732137551837,-0.8942037301954762,-0.47993421736843167,-0.5129623609735026,-1.0760276143935819,-0.13849147710455456
-0.1471393188114993,0.35486378899191817,-0.1650572729012506,-0.42294948075931216,-0.19927710309241145,-0.3773897931713134,-0.7877766311095112,0.5309056589954628
0.39351840093499213,1.4556381112660437,0.6301526952074983,-0.008816958527531529,0.4836552083125723,-0.056259205674703786,-0.9056253535500743,1.0596154901046162
0.35623166164213066,0.3699428892970432,0.06486694629008126,-0.03737782212972346,-0.18992186594987728,-0.28453922219039934,-0.4389267374323405,0.7435529863540257
1.0553580233832833,2.6318079350657944,1.991977453963094,0.49813837041137204,1.2133637054302264,0.4936881068403816,-0.9306307954042535,1.4496154645139772
3.49763944706571,3.73258225733992,6.457247555109897,2.3688749363549313,1.8962960168352097,2.2969034441966905,-0.5595791905751513,1.9797102211002153
0.020651008006377355,0.6564457950944184,0.026058927790735074,-0.2944255945494493,-0.012172360241730943,-0.30021111047157073,-0.8236073956612028,0.7130964713905739
0.8782460117421913,0.7469203969251684,0.5461572579075435,0.3624742683009612,0.04395906261347299,-0.09017918305039009,-0.37982344752126507,1.02294392160477
0.9807845447975604,1.1540561051635436,0.8852401044760319,0.44101664320698847,0.2965504654618916,0.04675304629217563,-0.5493086297203015,1.1576607688593252
-0.3615380697454528,0.3850219896021682,-0.25175509505104565,-0.587174446471915,-0.18056662880734328,-0.4124010778359853,-0.9542468486777848,0.4220066779048291
-0.0539224705793456,2.6770452359811694,0.7221223828840311,-0.35154732175383274,1.241429416857828,-0.019118977282338533,-1.2375075201430354,1.0970743040296569
-0.2030694277507915,-0.4744867277899572,-0.4529277114957158,-0.4657907761625996,-0.7138151459317826,-0.49364085487342835,0.2165303848917325,0.024448362687025077
2.0434566146441124,5.647627996090796,6.230025720768406,1.2550012558694532,3.0844111339370306,2.205144180504762,-1.0610333523536797,1.9623306392311866
0.71977736974753,1.6215082146224187,0.9884180440707547,0.2410905979916461,0.5865628168804465,0.08841951639131759,-0.8227685986054953,1.1927121480516296
0.26301481340997696,0.8072367981456684,0.22621261224284245,-0.10877998113520301,0.0813800111836095,-0.21938280995292542,-0.7512738414317998,0.8543031879056584
1.120609817145791,0.3699428892970432,0.40634206797154293,0.5481198817152074,-0.18992186594987728,-0.1466409175428305,0.10311264504160099,0.9556913356031901
0.8036725331564684,1.0937397039430434,0.7240716440871946,0.3053525410965776,0.25912951689175584,-0.018331804811594552,-0.6042757486439035,1.0978404582392602
0.48673524916714583,1.5008754121814187,0.7278815637115597,0.06258520047794745,0.5117209197401744,-0.016793240436958883,-0.8802871351690958,1.0993347732711427
0.35623166164213066,0.5810502935687933,0.1690638178773669,-0.03737782212972346,-0.058948545954400695,-0.2424612755724586,-0.5828829961923574,0.8176474736097938
-0.35221638492223745,-0.5348031290104572,-0.49616586909316085,-0.5800342305713669,-0.7512360945019184,-0.5111017714971993,0.13188661512988784,-0.12045069830683018
-0.3242513304525913,-0.45940762748483216,-0.4706039664971303,-0.5586135828697231,-0.7044599087892486,-0.5007790779604001,-0.035871812002999486,-0.030125225928123903
0.9807845447975604,0.9429487008917935,0.7394885281485787,0.44101664320698847,0.16557714546641558,-0.01210598617934826,-0.44323340658355614,1.1038616021289822
-0.4547549179776065,-0.08243011985670701,-0.4050822092362479,-0.6585766054773938,-0.4705789802258982,-0.4743193487733532,-0.7630348895289921,0.1491046468983445
-0.7623705171437137,-0.6554359314514573,-0.5794524841374198,-0.8942037301954762,-0.8260779916421905,-0.5447355043380694,-0.40231619752790904,-0.6105971781947546
0.46809187952071507,0.3397846886867932,0.09889041456348066,0.048304768676851906,-0.20863234023494545,-0.270799484519235,-0.3337377586489562,0.7688956881575614
-0.23103448222043763,0.1889936856355431,-0.2533056437353803,-0.4872114238642436,-0.3021847116602858,-0.41302723775589534,-0.7537997041103914,0.4198417600333495
0.4960569339903612,0.9881860018071685,0.4597252441036344,0.06972541637849536,0.19364285689401792,-0.1250831260145058,-0.7071554399790659,0.9823786887466882
0.35623166164213066,1.9080111204197938,0.8240155821403052,-0.03737782212972346,0.764312322588593,0.022028674597450552,-1.0168502602094347,1.135718598220002
0.9901062296207758,1.1389770048584185,0.8812529792877428,0.4481568591075364,0.2871952283193582,0.045142920783836096,-0.5381258708438877,1.1562589643982781
0.9341761206814836,-0.007034618331081972,0.06832245478659839,0.40531556370424865,-0.4238027945132277,-0.28314378008317137,0.5217609485783852,0.7461824537437478
-0.24035616704365298,-0.4744867277899572,-0.4596615229248261,-0.4943516397647915,-0.7138151459317826,-0.4963601779541795,0.15112383553030706,0.004310845310992978
-0.520006711740114,-0.6252777308412073,-0.542948137969085,-0.7085581167812297,-0.807367517357123,-0.5299939107950496,0.09272513074331988,-0.34018937247053765
-0.24967785186686836,0.27946828746629315,-0.23319281223001137,-0.5014918556653396,-0.2460532888050812,-0.40490504908049346,-0.8221702143422697,0.4472641607549488
3.3298491202478337,2.149276725301794,3.939112190359513,2.240351050145069,0.9139961168691373,1.280001843979711,-0.12207191663734537,1.7456201355844954
-0.7903355716133598,-0.4292494268745822,-0.5530045537217695,-0.9156243778971196,-0.6857494345041804,-0.5340550051327511,-0.867463524647015,-0.40208715371785847
-0.18442605810436077,0.8977113999764185,-0.006103882061462793,-0.4515103443615036,0.13751143403881344,-0.3131994562388435,-1.0196026952877673,0.6864676208969234
0.3003015527028384,1.0937397039430434,0.3843685780449725,-0.08021911753301093,0.25912951689175584,-0.1555144981221232,-0.8405684234496168,0.9443064874735115
-0.1471393188114993,-0.20306292229770706,-0.35192054005906137,-0.42294948075931216,-0.5454208773661703,-0.4528510086621594,-0.28453050218061676,0.2602139774503813
0.6638472608082379,1.1691352054686686,0.6742325792335822,0.19824930258835863,0.3059057026044258,-0.03845837366583893,-0.6998287199372192,1.0778973349982475
1.167218241261868,0.6715248953995433,0.6531008157356505,0.5838209612179474,-0.0028171230991967675,-0.04699203886003863,-0.15955727393646427,1.0692111786066814
2.1180300932298355,0.43025929051754325,0.9151878447791802,1.3121229830738363,-0.15250091737974095,0.05884687788814804,0.7140873496768625,1.168073816525816
0.3748750312885614,0.6112084941790433,0.1936953912627967,-0.023097390328627496,-0.040238071669332534,-0.23251427798760577,-0.5891593822421912,0.8337559882188346
-0.5386500813865448,-0.36893302565408215,-0.4912041133032901,-0.7228385485823253,-0.648328485934044,-0.5090980597534874,-0.5552668975730888,-0.10168082099155568
0.1604762803546079,0.3247055883816682,-0.04212091292900669,-0.18732235604123032,-0.21798757737747962,-0.32774425666417706,-0.545707478820265,0.6549804560634495
1.4561904707815443,1.4857963118762938,1.4938526137728558,0.8051676541349332,0.5023656825976405,0.2925297599984936,-0.4916512418251309,1.3373915889372778
1.6892325913619286,0.7318412966200434,0.991031826138633,0.9836730516486315,0.03460382547093956,0.08947504311345074,0.08821160372927486,1.1935708752258134
1.9875265057048204,0.7770785975354184,1.2039000098022843,1.2121599604661653,0.06266953689854134,0.17543785497535694,0.21193570993659114,1.2592391301554589
0.7850291635100377,1.0635815033327936,0.6925290537087305,0.2910721092954818,0.24041904260668767,-0.031069686610902425,-0.5996499132111991,1.085305530876983
-0.4454332331543911,-0.38401212595920714,-0.47490120142228626,-0.6514363895768465,-0.6576837230765781,-0.5025144354527219,-0.3914532216724277,-0.04428058680864642
0.5333436732832226,-0.20306292229770706,-0.17081645372877913,0.09828627998068729,-0.5454208773661703,-0.379715530016692,0.5254595332148944,0.5243215235698081
-0.06324415540256097,-0.15782562138233205,-0.3132454257326581,-0.35868753765438066,-0.517355165938568,-0.4372327912312665,-0.2540641948358121,0.3286108515829218
-0.1471393188114993,0.23423098655091815,-0.20546014147591238,-0.42294948075931216,-0.27411900023268354,-0.39370573165582023,-0.7160900601205941,0.4829038192243429
-0.38018143939188354,-0.23322112290795707,-0.4218281350270617,-0.6014548782730105,-0.5641313516512378,-0.48108187590837964,-0.5253494574022146,0.10870433062154193
1.1019664474993602,1.5159545124865437,1.233006023676794,0.5338394499141114,0.5210761568827086,0.18719177118623553,-0.6429886225990008,1.2676215337291465
-0.04460078575613023,-0.3236957247387071,-0.368932274195761,-0.34440710585328466,-0.6202627745064424,-0.459720877497742,0.06868433060601013,0.2271102090329625
0.5985954670457303,0.7469203969251684,0.38800129210541356,0.14826779128452267,0.04395906261347299,-0.1540474948811923,-0.5364693850675363,0.946205495682908
-0.6132235599722677,-0.5348031290104572,-0.5383407933070622,-0.7799602757867093,-0.7512360945019184,-0.5281333213187464,-0.37982344752126507,-0.31406359621544433
0.5985954670457303,1.6818246158429189,0.9208584228247468,0.14826779128452267,0.6239837654505829,0.061136834166675334,-0.8834560032639545,1.170022844751669
0.08590280176888494,0.3699428892970432,-0.0558986455240942,-0.24444408324561376,-0.18992186594987728,-0.3333081348096617,-0.6306235922097099,0.6424266641636734
